"gene","CLIC_score"
"Pgap1",0.828891147473807
"Ankrd44",0.613065003646527
"Sf3b1",0.683373614511961
"Coq10b",0.266351569072256
"Hspd1",0.488040768454417
"Hspe1",0.477936892050368
"Mob4",0.839564141360659
"Rftn2",0.740382694837333
"Gm10561",0.735291910405846
"Mars2",0.279473586101111
"Boll",0.358398981094623
"Plcl1",0.73903070751695
"9130227L01Rik",0.0605208907835724
"1700003I22Rik",-0.000626741376006848
"Hsfy2",-0.00581020096501556
"Satb2",-0.129077229558783
"9130024F11Rik",0.653346344960957
"1700126A01Rik",0.430736312630967
"BC055402",0.350790490907058
"4930558J18Rik",0.456844521125027
"1700066M21Rik",0.768574189087875
"Tyw5",0.328505343733441
"Maip1",-0.292251932771082
"Spats2l",0.68982091617501
"Kctd18",0.28836260154204
"Sgo2a",-0.0187550633018411
"Aox1",0.793239598032695
"Aox3",0.532113579470394
"Aox4",0.54471703089753
"Aox2",0.311041201029106
"Bzw1",0.295923707093044
"Clk1",0.397367389990914
"Ppil3",-0.183419529729887
"Nif3l1",-0.039646371376908
"Orc2",0.160010095036829
"Fam126b",0.564591209447475
"Ndufb3",0.0238899041551941
"Flacc1",0.246542732769021
"Cflar",0.901081942364658
"Casp8",0.875219826877205
"Trak2",0.584992151176431
"Stradb",0.402971462256445
"C2cd6",0.201068570847761
"Tmem237",0.716213354178418
"Mpp4",0.560502412857915
"Als2",0.624825311396996
"Cdk15",0.541561680537887
"Fzd7",0.702942029382775
"Gm973",0.279093965494404
"Sumo1",0.0182079361479639
"Nop58",0.36916316902764
"Bmpr2",0.645311672531128
"Fam117b",0.847844665935672
"Ica1l",0.835482716043927
"Wdr12",-0.201552082415781
"Carf",-0.122287669286869
"Nbeal1",0.862613570560669
"Cyp20a1",0.580590440806119
"Abi2",0.760532436979517
"Raph1",0.636428371120725
"Cd28",0.34424288256886
"Ctla4",0.0209314249879375
"Icos",0.129392239646569
"9530026F06Rik",0.106803989835468
"Pard3b",0.809208150142503
"Pard3bos2",0.0490340025821905
"Nrp2",0.762870060289148
"Ino80d",0.439048040917651
"Ino80dos",-0.121092887707942
"Ndufs1",-0.0623700264760897
"Eef1b2",-0.070975693484516
"Gpr1",0.396975250787642
"Zdbf2",0.384227588603007
"Adam23",0.795342917418551
"Gm39653",0.0247741706124734
"Dytn",0.295946535412427
"Mdh1b",0.419680147939191
"Fastkd2",-0.20551198126523
"4933402D24Rik",0.624782534461934
"Gm13749",0.261399542898858
"Klf7",0.789298746098565
"Creb1",0.260486825182628
"Mettl21a",-0.0935496195014231
"2810408I11Rik",0.079855493486247
